comment_id,stakeholder_name,draft_id,draft_section,comment
C1665,Vincent Nagi,Draft_5,Section 2,"The timelines mentioned in Section 2 seem reasonable, but further clarity is needed. Despite Certain sections require cross-eefrrencing for completeness. ..."
C1666,Wahab Dutta,Draft_4,Section 2,"The timelines mentioned in Section 2 seem reasonable, but further clarity is needed. However, The timelines mentioned in Section 2 seem reasonable, but further clarity is needed. Despite Certain sections require cross-referencing for completeness. Whereas Overall the draft is balanced, though some minor improvements can be made."
C1667,Lakshmi Batta,Draft_5,Section 9,"The timelines mentioned in Section 9 seem reasonable, but further clarity is needed. However, The timelines mentioned in Section 9 seem reasonable, but further clarity is needed. Whereas The draft document covers key areas adequately. Despite The timelines mentioned in Section 9 seem reasonable, but further clarity is needed. (Section 2, Regulation 3) Whereas The timelines mentioned in Section 9 seem reasonable, but further clarity is needed."
C1668,Bahadurjit Rajan,Draft_6,Section 9,"1. The proposed timesinel seem practical and considerate. 2. Some clauses are overly technical and difficult to implement. (Section 7, Regulation 18)"
C1669,Ekantika Kibe,Draft_1,Section 10,"The draft shows a progressive approach towards transparency. However, This provision aligns with global best practices and benefits stakeholders. In addition, The proposed timelines seem practical and considerate."
C1670,Mitali Devan,Draft_5,Section 5,"The draft repeats older provisions without adding clarity. Despite The definition provided in Section 5 is ambiguous and creates conf
usion. Consequently, shall be deemed, Some clauses are overly technical and difficult to implement. Consequently, The draft repeats older provisions without adding clarity. (Rule 9 of Companies Act 2020)"
C1671,Onveer Bora,Draft_3,Section 10,"The draft shows a progressive approach towards transparency. Despite The proposed timelines seem practical and considerate. Despite This provision aligns with global best practices and benefits stakeholders. In addition, The draft shows a progressive approach towards transparency."
C1672,Faraj Datta,Draft_3,Section 3,"The draft document covers key areas adequately. Consequently, for the avoidance of doubt, The timelines mentioned in Section 3 seem reasonable, but further clarity is needed. Although Overall the draft is balanced, though some minor improvements can be made. Despite subject to the provisions, Overall the draft is balanced, though some minor improvements can be made. (Section 7, Regulation 10)"
C1673,Lakshit Kala,Draft_1,Section 1,"The penalties in Section 1 are too harsh and may discourage compliance. In addition, This provision aligns with global best practices and benefits stakeholders. Although The reporting requirements in Section 1 are impractical for small businesses."
C1674,Daksh Sheth,Draft_3,Section 7,"This provision aligns with global best practices and benefits stakeholders. Despite The proposed timelines seem practical and considerate. However, The definition provided in Section 7 is ambiguous and creates confusion. Although The reporting requirements in Section 7 are impractical for small businesses. (Rule 9 of Companies Act 2024)"
C1675,Omya Sama,Draft_6,Section 1,"The timelines mentioned in Section 1 seem reasonable, but further clarity is needed. Whereas notwithstanding the foregoing, The timelines mentioned in Section 1 seem reasonable, but further clarity is needed. Whereas The timelines mentioned in Section 1 seem reasonable, but further clarity is needed. In addition, The draft document covers key areas adequately."
C1676,William Pant,Draft_1,Section 6,"The timelines mentioned in Section 6 seem reasonable, but further clarity is needed. However, No significant issues found, but detailed implementation will matter. (MCA Guidelines 2022) However, Overall the draft is balanced, though some minor improvements can be made. Consequently, pursuant to the applicable laws, The draft document covers key areas adequately. Furthermore, Overall the draft is balanced, though some minor improvements can be made."
C1677,Saumya Uppal,Draft_3,Section 3,"The timelines mentioned in Section 3 seem reasonable, but further clarity is needed. Whereas Overall the draft is balanced, though some minor improvements can be made. Although Certain sections require cross-referencing for completeness. Consequently, notwithstanding the foregoing, Certain sections require cross-referencing for completeness. (MCA Guidelines 2025)"
C1678,Nandini Edwin,Draft_2,Section 4,"The reporting requirements in Section 4 are impractical for small businesses. Despite The reporting requirements in Section 4 are impractical for small businesses. However, notwithstanding the foregoing, The penalties in Section 4 are too harsh and may discourage compliance. Furthermore, as mandated under, The penalties in Section 4 are too harsh and may discourage compliance. (MCA Guidelines 2024) Furthermore, The draft shows a progressive approach towards transparency."
C1679,Dayamai Krish,Draft_6,Section 8,"The inclusion of MSMEs in Section 8 is highly appreciated. Despite The amendment in Section 8 is a welcome step and will ease compliance. Consequently, This provi
sion aligns with global best practices and benefits stakeholders. Furthermore, The amendment in Section 8 is a welcome step and will ease compliance. However, The draft shows a progressive approach towards transparency. ..."
C1680,Yatan Grover,Draft_5,Section 2,"The inclusion of MSMEs in Section 2 is highly appreciated. Weerhas This provision aligns with global best practices and benefits stakeholders. (Section 10, Regulation 10) Although in accordance with the regulations, This provision aligns with global best practices and benefits stakeholders. Whereas The amendment in Section 2 is a welcome step and will ease compliance. ..."
C1681,Lakshmi Issac,Draft_2,Section 5,"The proposed timelines seem practical and considerate. Although The inclusion of MSMEs in Section 5 is highly appreciated. Furthermore, The proposed timelines seem practical and considerate. In addition, The draft shows a progressive approach towards transparency. (Rule 7 of Companies Act 2021)"
C1682,Lakshmi Guha,Draft_5,Section 10,"Certain sections require cross-referencing for complet
eness. Despite as mandated under, The draft document covers key areas adequately."
C1683,Niharika Joshi,Draft_4,Section 8,- Some clauses are overly technical and difficult to implement. - Certain sections require cross-referencing for completeness. ...
C1684,Rachana Korpal,Draft_4,Section 10,"Some clauses are overly technical and difficult to implement. Although The reporting requirements in Section 10 are impractical for small businesses. In addition, The reporting requirements in Section 10 are impractical for small businesses. Although Some clauses are overly technical and difficult to implement."
